model,pred_len,data_id,learning_rate,inner_lr,meta_lr,rec_lambda,auxi_lambda,rank_ratio,lradj,train_epochs,patience,batch_size,auxi_batch_size,warmup_steps,meta_inner_steps,overlap_ratio,num_tasks,max_norm,auxi_loss,first_order,auxi_mode,auxi_type,pca_dim,reinit,use_weights,sample_attn,mse,mae,exp_dir
Fredformer,96,ETTm1,0.0005,0.0005,0.1,0.6,0.4,1.0,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.33082911372184753,0.36310309171676636,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_96_0.6_0.4_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,96,ETTm1,0.0005,0.0005,0.1,0.6,0.4,1.0,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3372010886669159,0.3662039041519165,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_96_0.6_0.4_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,96,ETTm1,0.0005,0.0005,0.1,0.6,0.4,1.0,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.33057552576065063,0.3629007637500763,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_96_0.6_0.4_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,96,ETTm1,0.0005,0.0005,0.1,0.6,0.4,1.0,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.33698177337646484,0.3659687340259552,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_96_0.6_0.4_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.0,1.0,0.8,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3723810315132141,0.3816260099411011,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.0,1.0,0.8,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.37207460403442383,0.3826868534088135,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.0,1.0,0.8,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.37270739674568176,0.3813799023628235,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.0,1.0,0.8,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3725873827934265,0.38306742906570435,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.0,1.0,0.8,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.372920960187912,0.3831386864185333,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.0,1.0,0.8,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3720880448818207,0.3826019763946533,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.0,1.0,1.0,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.37066853046417236,0.38086387515068054,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0002_0.0002_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.0,1.0,1.0,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3693283200263977,0.37928810715675354,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0002_0.0002_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.0,1.0,1.0,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.370423287153244,0.3802012801170349,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0002_0.0002_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.0,1.0,1.0,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3695053160190582,0.3794664740562439,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0002_0.0002_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.0,1.0,1.0,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3705242872238159,0.3797624111175537,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0002_0.0002_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.0,1.0,1.0,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.36955416202545166,0.37958601117134094,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0002_0.0002_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.0,1.0,0.8,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.37156039476394653,0.3821563720703125,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0005_0.0005_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.0,1.0,0.8,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3724956214427948,0.38102760910987854,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0005_0.0005_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.0,1.0,0.8,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.37177079916000366,0.3811264634132385,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0005_0.0005_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.0,1.0,0.8,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3722425103187561,0.3807084560394287,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0005_0.0005_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.0,1.0,0.8,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3702481687068939,0.3816564679145813,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0005_0.0005_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.0,1.0,0.8,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.36875927448272705,0.38261404633522034,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0005_0.0005_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.0,1.0,1.0,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3667818605899811,0.3787190020084381,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.0,1.0,1.0,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3701722025871277,0.3823282718658447,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.0,1.0,1.0,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3669528365135193,0.3782522678375244,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.0,1.0,1.0,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.36901745200157166,0.38153275847435,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.0,1.0,1.0,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3675304055213928,0.3778321146965027,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.0,1.0,1.0,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.36974477767944336,0.3819875717163086,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.0_1.0_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.2,0.8,0.8,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.36750587821006775,0.3810383379459381,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.2,0.8,0.8,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.36123061180114746,0.3785894215106964,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.2,0.8,0.8,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.36760109663009644,0.38102856278419495,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.2,0.8,0.8,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3611008822917938,0.37853124737739563,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.2,0.8,0.8,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.36757001280784607,0.38116058707237244,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.2,0.8,0.8,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3610055148601532,0.37828341126441956,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.2,0.8,1.0,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.36675429344177246,0.38049495220184326,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0002_0.0002_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.2,0.8,1.0,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.36305373907089233,0.3807862102985382,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0002_0.0002_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.2,0.8,1.0,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3668380081653595,0.3805639147758484,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0002_0.0002_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.2,0.8,1.0,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.368801474571228,0.38246166706085205,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0002_0.0002_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.2,0.8,1.0,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.36650925874710083,0.3803340196609497,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0002_0.0002_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.2,0.8,1.0,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3629893958568573,0.3806336224079132,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0002_0.0002_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.2,0.8,0.8,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3615306615829468,0.379777193069458,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0005_0.0005_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.2,0.8,0.8,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3606925904750824,0.3786788284778595,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0005_0.0005_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.2,0.8,0.8,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3610911965370178,0.37972524762153625,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0005_0.0005_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.2,0.8,0.8,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.36107882857322693,0.37917211651802063,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0005_0.0005_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.2,0.8,0.8,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.36093518137931824,0.3793601989746094,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0005_0.0005_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.2,0.8,0.8,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.36063888669013977,0.37868043780326843,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0005_0.0005_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.2,0.8,1.0,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.36969685554504395,0.38310933113098145,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.2,0.8,1.0,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3669396638870239,0.3804711699485779,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.2,0.8,1.0,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3701494634151459,0.38356494903564453,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.2,0.8,1.0,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3673432767391205,0.38082921504974365,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.2,0.8,1.0,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3702396750450134,0.383592426776886,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0005,0.0005,0.1,0.2,0.8,1.0,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.36727145314216614,0.38083794713020325,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.2_0.8_0.0005_0.0005_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.6,0.4,0.8,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.36659783124923706,0.381786048412323,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.6_0.4_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.6,0.4,0.8,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3680907189846039,0.38328149914741516,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.6_0.4_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.6,0.4,0.8,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.36638060212135315,0.38158056139945984,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.6_0.4_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.6,0.4,0.8,TST,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.36821451783180237,0.38333606719970703,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.6_0.4_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.6,0.4,0.8,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3665536046028137,0.38184496760368347,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.6_0.4_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.6,0.4,0.8,TST,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.3679411709308624,0.38306328654289246,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.6_0.4_0.0002_0.0002_0.1_TST_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,192,ETTm1,0.0002,0.0002,0.1,0.6,0.4,1.0,TST,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3657606840133667,0.38380447030067444,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTm1_192_0.6_0.4_0.0002_0.0002_0.1_TST_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
